subjID,exptPart,trialNumber,roleCurrent,marblesSampled,probabilityRed,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime,lie,player.bullshitter,player.bullshitDetector
sona-26622,trial,42,bullshitter,10,0.2,3,4,-1,False,-0.1450060288,False,6,4,158,147,2357.7822118359,2350,How many red marbles did you actually draw?,-1,-1,-1,True,8908,TRUE,human,computer
sona-26622,trial,43,bullshitDetector,10,0.2,1,1,-1,False,-0.1450060288,False,1,9,159,156,6210.1173924164,1625,How many red marbles did you actually draw?,-1,-1,-1,True,9198,FALSE,computer,human
sona-26622,trial,44,bullshitter,10,0.2,3,3,-1,False,-0.056925644800002,False,7,3,166,159,2099.64988117,2026,How many red marbles did you actually draw?,-1,-1,-1,False,8021,FALSE,human,computer
sona-26622,trial,45,bullshitDetector,10,0.2,2,2,3,False,-1,False,2,8,168,167,7182.4302975009,1813,How many red marbles did you actually draw?,-1,-1,-1,False,10660,FALSE,computer,human
sona-26622,trial,46,bullshitter,10,0.2,6,8,-1,False,-0.177795328,False,2,8,170,175,2907.3567745782,2955,How many red marbles did you actually draw?,-1,-1,-1,True,9546,TRUE,human,computer
sona-26622,trial,47,bullshitDetector,10,0.2,3,6,-1,False,-0.177795328,True,5,-5,175,170,7106.3449337685,2299,How many red marbles did you actually draw?,-1,-1,-1,True,10750,TRUE,computer,human
sona-26622,trial,48,bullshitter,10,0.2,0,0,-1,False,0.7148262912,False,10,0,185,170,2223.314988758,3361,How many red marbles did you actually draw?,0,0,2719,False,12375,FALSE,human,computer
sona-26622,trial,49,bullshitDetector,10,0.2,4,5,-1,False,0.7148262912,False,5,5,190,175,5570.9699355356,1504,How many red marbles did you actually draw?,-1,-1,-1,True,9024,TRUE,computer,human
sona-26622,trial,50,bullshitter,10,0.2,3,2,-1,False,0.1444009472,False,8,2,198,177,2910.8877510508,2438,How many red marbles did you actually draw?,-1,-1,-1,False,9522,TRUE,human,computer
sona-26622,trial,51,bullshitDetector,10,0.2,4,2,2,False,-1,False,2,8,200,185,6802.6399660097,1272,How many red marbles did you actually draw?,-1,-1,-1,False,9548,TRUE,computer,human
sona-26622,trial,52,bullshitter,10,0.2,5,3,-1,False,-0.056925644800002,False,7,3,207,188,2965.7741835878,2293,How many red marbles did you actually draw?,-1,-1,-1,False,9358,TRUE,human,computer
sona-26622,trial,53,bullshitDetector,10,0.2,0,0,4,False,-1,True,-5,10,202,198,6585.1176238049,3152,How many red marbles did you actually draw?,-1,-1,-1,False,10927,FALSE,computer,human
sona-26622,trial,54,bullshitter,10,0.2,4,4,-1,False,-0.1450060288,False,6,4,208,202,2073.2059629562,2437,How many red marbles did you actually draw?,-1,-1,-1,False,7585,FALSE,human,computer
sona-26622,trial,55,bullshitDetector,10,0.2,4,1,1,False,-1,False,1,9,209,211,5683.7300121998,1106,How many red marbles did you actually draw?,-1,-1,-1,False,8268,TRUE,computer,human
sona-26622,trial,56,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,217,213,2470.9068135798,3047,How many red marbles did you actually draw?,-1,-1,-1,True,9500,FALSE,human,computer
sona-26622,trial,57,bullshitDetector,10,0.2,2,2,4,False,-1,False,2,8,219,221,6800.7460174233,1219,How many red marbles did you actually draw?,-1,-1,-1,False,9393,FALSE,computer,human
sona-26622,trial,58,bullshitter,10,0.2,3,3,-1,False,-0.056925644800002,False,7,3,226,224,3189.191900081,1925,How many red marbles did you actually draw?,-1,-1,-1,False,9752,FALSE,human,computer
sona-26622,trial,59,bullshitDetector,10,0.2,1,0,-1,False,-0.056925644800002,True,5,-5,231,219,5763.8873549962,1472,How many red marbles did you actually draw?,-1,-1,-1,True,12352,TRUE,computer,human
sona-26622,trial,60,bullshitter,10,0.2,1,1,-1,False,0.4463908352,True,9,-4,240,215,2205.5457868519,2133,How many red marbles did you actually draw?,1,1,2056,False,10066,FALSE,human,computer
sona-26622,trial,61,bullshitDetector,10,0.2,5,4,4,False,-1,False,4,6,244,221,5990.8556893262,2808,How many red marbles did you actually draw?,-1,-1,-1,False,10570,TRUE,computer,human
sona-26622,trial,62,bullshitter,10,0.2,3,3,-1,False,-0.056925644800002,False,7,3,251,224,3023.7030920506,1958,How many red marbles did you actually draw?,-1,-1,-1,False,8382,FALSE,human,computer
sona-26622,trial,63,bullshitDetector,10,0.2,1,1,2,False,-1,True,-4,9,247,233,5748.0053921026,3366,How many red marbles did you actually draw?,-1,-1,-1,False,10315,FALSE,computer,human
sona-26622,trial,64,bullshitter,10,0.2,5,5,-1,False,-0.171430144,False,5,5,252,238,2965.5724604093,3080,How many red marbles did you actually draw?,-1,-1,-1,True,9554,FALSE,human,computer
sona-26622,trial,65,bullshitDetector,10,0.2,0,4,-1,False,-0.171430144,False,4,6,256,244,5914.4849127553,2088,How many red marbles did you actually draw?,-1,-1,-1,True,9599,TRUE,computer,human
sona-26622,trial,66,bullshitter,10,0.2,9,4,-1,False,-0.1450060288,False,6,4,262,248,2139.5001565234,4036,How many red marbles did you actually draw?,-1,-1,-1,True,10332,TRUE,human,computer
sona-26622,trial,67,bullshitDetector,10,0.2,2,1,1,False,-1,True,5,-5,267,243,5285.9652346504,1953,How many red marbles did you actually draw?,-1,-1,-1,False,8475,TRUE,computer,human
sona-26622,trial,68,bullshitter,10,0.2,1,1,-1,False,0.4463908352,True,9,-4,276,239,3018.1563070763,2469,How many red marbles did you actually draw?,1,1,2480,True,11950,FALSE,human,computer
sona-26622,trial,69,bullshitDetector,10,0.2,2,7,-1,True,0.4463908352,True,5,-5,281,234,6600.2892739615,3847,How many red marbles did you actually draw?,-1,-1,-1,False,13028,TRUE,computer,human
sona-26622,trial,70,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,291,229,2942.564197755,2691,How many red marbles did you actually draw?,-1,-1,-1,False,9217,FALSE,human,computer
sona-26622,trial,71,bullshitDetector,10,0.2,2,8,-1,True,0.7148262912,False,8,2,299,231,5132.5549638836,4268,How many red marbles did you actually draw?,-1,-1,-1,False,10548,TRUE,computer,human
sona-26622,trial,72,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,307,233,2205.7352417686,1898,How many red marbles did you actually draw?,-1,-1,-1,False,8276,FALSE,human,computer
sona-26622,trial,73,bullshitDetector,10,0.2,1,0,0,False,-1,True,5,-5,312,228,6589.4095156269,4589,How many red marbles did you actually draw?,-1,-1,-1,False,12718,TRUE,computer,human
sona-26622,trial,74,bullshitter,10,0.2,1,2,-1,False,0.1444009472,False,8,2,320,230,2216.3380500407,1862,How many red marbles did you actually draw?,-1,-1,-1,False,7762,TRUE,human,computer
sona-26622,trial,75,bullshitDetector,10,0.2,1,2,-1,True,0.1444009472,False,2,8,322,238,7158.3860617856,2062,How many red marbles did you actually draw?,-1,-1,-1,False,10689,TRUE,computer,human
sona-26622,trial,76,bullshitter,10,0.2,1,1,-1,False,0.4463908352,False,9,1,331,239,2377.9858327555,1784,How many red marbles did you actually draw?,-1,-1,-1,False,7738,FALSE,human,computer
sona-26622,trial,77,bullshitDetector,10,0.2,3,1,1,False,-1,True,5,-5,336,234,6986.4214792652,2973,How many red marbles did you actually draw?,-1,-1,-1,False,11219,TRUE,computer,human
sona-26622,trial,78,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,344,236,2425.5609177725,2065,How many red marbles did you actually draw?,-1,-1,-1,False,8385,FALSE,human,computer
sona-26622,trial,79,bullshitDetector,10,0.2,4,3,-1,False,0.1444009472,False,3,7,347,243,6656.323181921,1236,How many red marbles did your opponent report drawing?,3,3,3049,True,12495,TRUE,computer,human
sona-26622,trial,80,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,355,245,2390.6186214548,1898,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8632,FALSE,human,computer
sona-26622,trial,81,bullshitDetector,10,0.2,1,8,-1,True,0.1444009472,True,5,-5,360,240,6113.0928175974,2141,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9317,TRUE,computer,human
sona-26622,trial,82,bullshitter,10,0.2,3,3,-1,False,-0.056925644800002,False,7,3,367,243,2309.8193038114,2134,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8360,FALSE,human,computer
sona-26622,trial,83,bullshitDetector,10,0.2,2,2,3,False,-1,False,2,8,369,251,5742.9081315698,1746,How many red marbles did your opponent report drawing?,2,2,2469,False,12515,FALSE,computer,human
sona-26622,trial,84,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,379,246,2666.6793534051,4642,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11400,FALSE,human,computer
sona-26622,trial,85,bullshitDetector,10,0.2,2,0,0,False,-1,True,5,-5,384,241,6488.4705563883,1859,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10073,TRUE,computer,human
sona-26622,trial,86,bullshitter,10,0.2,8,2,-1,False,0.1444009472,False,8,2,392,243,2535.0756357836,2788,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9152,TRUE,human,computer
sona-26622,trial,87,bullshitDetector,10,0.2,1,9,-1,True,0.1444009472,False,9,1,401,244,5301.3189484047,2033,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9052,TRUE,computer,human
sona-26622,trial,88,bullshitter,10,0.2,6,4,-1,False,-0.1450060288,False,6,4,407,248,2812.5751522875,2911,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9861,TRUE,human,computer
sona-26622,trial,89,bullshitDetector,10,0.2,3,10,-1,True,-0.1450060288,True,5,-5,412,243,5458.750626132,1773,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8459,TRUE,computer,human
sona-26622,trial,90,bullshitter,10,0.2,2,2,-1,False,0.1444009472,False,8,2,420,245,2485.111243715,2322,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8658,FALSE,human,computer
sona-26622,trial,91,bullshitDetector,10,0.2,1,1,4,False,-1,False,1,9,421,254,6100.7245930467,1670,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8988,FALSE,computer,human
sona-26622,trial,92,bullshitter,10,0.2,1,2,-1,False,0.1444009472,False,8,2,429,256,2982.0462339895,1926,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9211,TRUE,human,computer
sona-26622,trial,93,bullshitDetector,10,0.2,3,2,2,False,-1,True,5,-5,434,251,5997.1339406851,2677,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10058,TRUE,computer,human
sona-26622,trial,94,bullshitter,10,0.2,1,1,-1,False,0.4463908352,False,9,1,443,252,2985.555174531,1853,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8451,FALSE,human,computer
sona-26622,trial,95,bullshitDetector,10,0.2,0,0,1,False,-1,True,-5,10,438,262,5378.7507394367,1437,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8503,FALSE,computer,human
sona-26622,trial,96,bullshitter,10,0.2,4,4,-1,False,-0.1450060288,False,6,4,444,266,2803.7279208643,2047,How many red marbles did you actually draw?,4,4,2355,False,11174,FALSE,human,computer
sona-26622,trial,97,bullshitDetector,10,0.2,0,0,0,False,-1,True,-5,10,439,276,5197.8389271486,2450,How many red marbles did you actually draw?,-1,-1,-1,False,8814,FALSE,computer,human
sona-26622,trial,98,bullshitter,10,0.2,4,3,-1,False,-0.056925644800002,False,7,3,446,279,2529.9027581587,2525,How many red marbles did you actually draw?,-1,-1,-1,True,8429,TRUE,human,computer
sona-26622,trial,99,bullshitDetector,10,0.2,0,0,2,False,-1,True,-5,10,441,289,6694.0872712447,1576,How many red marbles did you actually draw?,-1,-1,-1,False,9486,FALSE,computer,human
sona-26622,trial,100,bullshitter,10,0.2,0,0,-1,False,0.7148262912,True,10,-5,451,284,2768.8115109539,2082,How many red marbles did you actually draw?,-1,-1,-1,False,9113,FALSE,human,computer
sona-21958,trial,1,bullshitter,10,0.8,6,6,-1,False,0.7549357568,True,4,1,4,1,3059.0906548816,9480,How many red marbles did you actually draw?,-1,-1,-1,True,19381,FALSE,human,computer
sona-21958,trial,2,bullshitDetector,10,0.8,9,9,9,False,-1,True,4,1,8,2,6934.490023089,4881,How many red marbles did you actually draw?,-1,-1,-1,False,14561,FALSE,computer,human
sona-21958,trial,3,bullshitter,10,0.8,2,4,-1,False,0.869440256,True,-5,5,3,7,2214.9506632898,7125,How many red marbles did you actually draw?,-1,-1,-1,True,17593,TRUE,human,computer
sona-21958,trial,4,bullshitDetector,10,0.8,8,7,-1,True,0.869440256,False,7,3,10,10,5730.7950478176,2275,How many red marbles did you actually draw?,-1,-1,-1,False,13450,TRUE,computer,human
sona-21958,trial,5,bullshitter,10,0.8,7,6,-1,False,0.7549357568,True,-5,5,5,15,2444.27368518,8379,How many red marbles did you actually draw?,-1,-1,-1,False,20486,TRUE,human,computer
sona-21958,trial,6,bullshitDetector,10,0.8,9,6,6,False,-1,True,5,-5,10,10,7380.6729415468,4007,How many red marbles did your opponent report drawing?,6,6,4036,False,17759,TRUE,computer,human
sona-21958,trial,7,bullshitter,10,0.8,8,8,-1,False,0.2516192768,True,2,3,12,13,2164.4881214828,6780,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15036,FALSE,human,computer
sona-21958,trial,8,bullshitDetector,10,0.8,6,6,10,False,-1,False,6,4,18,17,6030.7120492398,24826,How many red marbles did your opponent report drawing?,-1,-1,-1,False,33075,FALSE,computer,human
sona-21958,trial,9,bullshitter,10,0.8,8,7,-1,False,0.5536091648,False,3,7,21,24,2120.7029146599,2889,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10250,TRUE,human,computer
sona-21958,trial,10,bullshitDetector,10,0.8,7,6,6,False,-1,False,6,4,27,28,6855.1607040154,3975,How many red marbles did your opponent report drawing?,-1,-1,-1,False,20917,TRUE,computer,human
sona-21958,trial,11,bullshitter,10,0.8,7,8,-1,False,0.2516192768,False,2,8,29,36,2217.0704976127,3233,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12167,TRUE,human,computer
sona-21958,trial,12,bullshitDetector,10,0.8,9,9,9,False,-1,False,9,1,38,37,7170.5431741049,3537,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17294,FALSE,computer,human
sona-21958,trial,13,bullshitter,10,0.8,8,6,-1,False,0.7549357568,True,-5,5,33,42,2691.2846126132,3868,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13409,TRUE,human,computer
sona-21958,trial,14,bullshitDetector,10,0.8,7,7,9,False,-1,True,2,3,35,45,5697.3300429803,2287,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14498,FALSE,computer,human
sona-21958,trial,15,bullshitter,10,0.8,1,4,-1,False,0.869440256,True,-5,5,30,50,2402.580436924,3578,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12464,TRUE,human,computer
sona-21958,trial,16,bullshitDetector,10,0.8,10,7,7,False,-1,False,7,3,37,53,6852.0803823221,2170,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13396,TRUE,computer,human
sona-21958,trial,17,bullshitter,10,0.8,10,4,-1,False,0.869440256,True,-5,5,32,58,2585.5159441802,3899,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12461,TRUE,human,computer
sona-21958,trial,18,bullshitDetector,10,0.8,9,8,8,False,-1,False,8,2,40,60,7061.3208537316,4664,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16300,TRUE,computer,human
sona-21958,trial,19,bullshitter,10,0.8,8,7,-1,False,0.5536091648,False,3,7,43,67,2861.9291138218,3213,How many red marbles did your opponent report drawing?,-1,-1,-1,False,22241,TRUE,human,computer
sona-21958,trial,20,bullshitDetector,10,0.8,6,6,8,False,-1,False,6,4,49,71,5170.308037815,2667,How many red marbles did your opponent report drawing?,6,4,5704,False,23842,FALSE,computer,human
sona-21958,trial,21,bullshitter,10,0.8,10,8,-1,False,0.2516192768,False,2,8,51,79,2217.3936940996,2942,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13347,TRUE,human,computer
sona-21958,trial,22,bullshitDetector,10,0.8,7,1,-1,False,0.2516192768,False,1,9,52,88,5194.9432048718,8529,How many red marbles did your opponent report drawing?,-1,-1,-1,True,17126,TRUE,computer,human
sona-21958,trial,23,bullshitter,10,0.8,8,8,-1,False,0.2516192768,True,2,3,54,91,2247.1994108297,4624,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17070,FALSE,human,computer
sona-21958,trial,24,bullshitDetector,10,0.8,9,9,10,False,-1,False,9,1,63,92,6805.0319596492,4249,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13862,FALSE,computer,human
sona-21958,trial,25,bullshitter,10,0.8,7,8,-1,False,0.2516192768,True,-5,5,58,97,2416.7043524982,4879,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13123,TRUE,human,computer
sona-21958,trial,26,bullshitDetector,10,0.8,9,8,-1,True,0.2516192768,False,8,2,66,99,6733.1423368714,6930,How many red marbles did your opponent report drawing?,8,8,2903,False,18212,TRUE,computer,human
sona-21958,trial,27,bullshitter,10,0.8,9,7,-1,False,0.5536091648,True,-5,5,61,104,2428.9433631183,4545,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11587,TRUE,human,computer
sona-21958,trial,28,bullshitDetector,10,0.8,6,6,8,False,-1,False,6,4,67,108,6507.2167241124,2421,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11537,FALSE,computer,human
sona-21958,trial,29,bullshitter,10,0.8,8,4,-1,False,0.869440256,True,-5,5,62,113,2095.4817653816,2670,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10580,TRUE,human,computer
sona-21958,trial,30,bullshitDetector,10,0.8,8,8,-1,True,0.869440256,False,8,2,70,115,6722.0712990174,2832,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14155,FALSE,computer,human
sona-21958,trial,31,bullshitter,10,0.8,7,7,-1,False,0.5536091648,False,3,7,73,122,2966.3608836742,3440,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11056,FALSE,human,computer
sona-21958,trial,32,bullshitDetector,10,0.8,7,7,8,False,-1,False,7,3,80,125,5825.4479651408,4108,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12721,FALSE,computer,human
sona-21958,trial,33,bullshitter,10,0.8,7,4,-1,False,0.869440256,True,-5,5,75,130,2587.3547903266,3220,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10458,TRUE,human,computer
sona-21958,trial,34,bullshitDetector,10,0.8,7,7,9,False,-1,False,7,3,82,133,5688.3430293837,6752,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14368,FALSE,computer,human
sona-21958,trial,35,bullshitter,10,0.8,8,3,-1,False,0.87494528,True,-5,5,77,138,3092.5584923924,2902,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12217,TRUE,human,computer
sona-21958,trial,36,bullshitDetector,10,0.8,6,0,-1,True,0.87494528,True,5,-5,82,133,5694.0436957257,2900,How many red marbles did your opponent report drawing?,0,0,3987,False,16071,TRUE,computer,human
sona-21958,trial,37,bullshitter,10,0.8,9,8,-1,False,0.2516192768,False,2,8,84,141,3028.9791035506,3813,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11405,TRUE,human,computer
sona-21958,trial,38,bullshitDetector,10,0.8,7,7,9,False,-1,False,7,3,91,144,5301.0628247536,3076,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11054,FALSE,computer,human
sona-21958,trial,39,bullshitter,10,0.8,7,6,-1,False,0.7549357568,True,-5,5,86,149,3087.5141837253,4002,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12208,TRUE,human,computer
sona-21958,trial,40,bullshitDetector,10,0.8,8,8,8,False,-1,False,8,2,94,151,6249.8971610738,7696,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15687,FALSE,computer,human
sona-21958,trial,41,bullshitter,10,0.8,7,6,-1,False,0.7549357568,False,4,6,98,157,2458.5808943832,3670,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16203,TRUE,human,computer
sona-21958,trial,42,bullshitDetector,10,0.8,8,7,-1,False,0.7549357568,False,7,3,105,160,6147.5170663562,5391,How many red marbles did your opponent report drawing?,-1,-1,-1,True,15791,TRUE,computer,human
sona-21958,trial,43,bullshitter,10,0.8,8,6,-1,False,0.7549357568,True,-5,5,100,165,2679.016093809,3103,How many red marbles did your opponent report drawing?,-1,-1,-1,False,20266,TRUE,human,computer
sona-21958,trial,44,bullshitDetector,10,0.8,10,8,-1,False,0.7549357568,True,5,-5,105,160,5596.7872384007,1900,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10928,TRUE,computer,human
sona-21958,trial,45,bullshitter,10,0.8,7,5,-1,False,0.8430161408,True,-5,5,100,165,2285.0820811293,4663,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12065,TRUE,human,computer
sona-21958,trial,46,bullshitDetector,10,0.8,7,0,-1,False,0.8430161408,True,5,-5,105,160,6265.9117903049,7424,How many red marbles did your opponent report drawing?,-1,-1,-1,True,16361,TRUE,computer,human
sona-21958,trial,47,bullshitter,10,0.8,9,3,-1,False,0.87494528,True,-5,5,100,165,2632.2267743034,3280,How many red marbles did you actually draw?,9,9,6110,False,16919,TRUE,human,computer
sona-21958,trial,48,bullshitDetector,10,0.8,9,7,7,False,-1,False,7,3,107,168,7465.7767567777,2148,How many red marbles did you actually draw?,-1,-1,-1,False,12315,TRUE,computer,human
sona-21958,trial,49,bullshitter,10,0.8,10,9,-1,False,-0.0168161792,False,1,9,108,177,2606.7034053377,3588,How many red marbles did you actually draw?,-1,-1,-1,False,11336,TRUE,human,computer
sona-21958,trial,50,bullshitDetector,10,0.8,10,8,8,False,-1,True,5,-5,113,172,5504.0765011572,2221,How many red marbles did you actually draw?,-1,-1,-1,False,10647,TRUE,computer,human
sona-21958,trial,51,bullshitter,10,0.8,8,6,-1,False,0.7549357568,False,4,6,117,178,3023.5145840988,4824,How many red marbles did you actually draw?,-1,-1,-1,False,14064,TRUE,human,computer
sona-21958,trial,52,bullshitDetector,10,0.8,7,2,-1,True,0.7549357568,False,2,8,119,186,5510.3068372543,2994,How many red marbles did you actually draw?,-1,-1,-1,False,11667,TRUE,computer,human
sona-21958,trial,53,bullshitter,10,0.8,10,7,-1,False,0.5536091648,False,3,7,122,193,2104.8023415912,2330,How many red marbles did you actually draw?,-1,-1,-1,False,8962,TRUE,human,computer
sona-21958,trial,54,bullshitDetector,10,0.8,6,3,-1,True,0.5536091648,False,3,7,125,200,7173.7492476043,2747,How many red marbles did your opponent report drawing?,3,3,4161,False,16830,TRUE,computer,human
sona-21958,trial,55,bullshitter,10,0.8,5,5,-1,False,0.8430161408,True,5,0,130,200,2370.6988554993,7731,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19521,FALSE,human,computer
sona-21958,trial,56,bullshitDetector,10,0.8,8,7,7,False,-1,False,7,3,137,203,6372.4502630757,4267,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14508,TRUE,computer,human
sona-21958,trial,57,bullshitter,10,0.8,3,4,-1,False,0.869440256,True,-5,5,132,208,2600.1113281095,2787,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12017,TRUE,human,computer
sona-21958,trial,58,bullshitDetector,10,0.8,7,3,-1,True,0.869440256,False,3,7,135,215,7268.4651750809,1471,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12533,TRUE,computer,human
sona-21958,trial,59,bullshitter,10,0.8,9,8,-1,False,0.2516192768,False,2,8,137,223,3048.2086380697,2355,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10059,TRUE,human,computer
sona-21958,trial,60,bullshitDetector,10,0.8,9,7,7,False,-1,True,5,-5,142,218,6171.3417140326,2263,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11391,TRUE,computer,human
sona-21958,trial,61,bullshitter,10,0.8,8,7,-1,False,0.5536091648,True,-5,5,137,223,2271.074119436,3050,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12101,TRUE,human,computer
sona-21958,trial,62,bullshitDetector,10,0.8,9,9,9,False,-1,False,9,1,146,224,6626.6590082255,4891,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18253,FALSE,computer,human
sona-21958,trial,63,bullshitter,10,0.8,8,8,-1,False,0.2516192768,False,2,8,148,232,2966.7526947535,2326,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10339,FALSE,human,computer
sona-21958,trial,64,bullshitDetector,10,0.8,9,8,8,False,-1,False,8,2,156,234,6485.0174304277,1484,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11415,TRUE,computer,human
sona-21958,trial,65,bullshitter,10,0.8,8,7,-1,False,0.5536091648,True,-5,5,151,239,2102.7763963137,9946,How many red marbles did your opponent report drawing?,-1,-1,-1,False,20429,TRUE,human,computer
sona-21958,trial,66,bullshitDetector,10,0.8,7,4,-1,False,0.5536091648,False,4,6,155,245,5453.8329927193,7470,How many red marbles did your opponent report drawing?,4,4,3124,True,17601,TRUE,computer,human
sona-21958,trial,67,bullshitter,10,0.8,8,5,-1,False,0.8430161408,True,-5,5,150,250,2082.0158567186,4632,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14251,TRUE,human,computer
sona-21958,trial,68,bullshitDetector,10,0.8,8,8,9,False,-1,False,8,2,158,252,6965.2405759411,4573,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16070,FALSE,computer,human
sona-21958,trial,69,bullshitter,10,0.8,7,8,-1,False,0.2516192768,False,2,8,160,260,3065.9431725139,25624,How many red marbles did your opponent report drawing?,-1,-1,-1,False,63009,TRUE,human,computer
sona-21958,trial,70,bullshitDetector,10,0.8,8,7,7,False,-1,False,7,3,167,263,5177.5615856767,1916,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10918,TRUE,computer,human
sona-21958,trial,71,bullshitter,10,0.8,8,7,-1,False,0.5536091648,True,-5,5,162,268,2517.7089627157,2607,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9919,TRUE,human,computer
sona-21958,trial,72,bullshitDetector,10,0.8,5,5,6,False,-1,False,5,5,167,273,5329.4327872504,3778,How many red marbles did your opponent report drawing?,5,5,2618,False,15738,FALSE,computer,human
sona-21958,trial,73,bullshitter,10,0.8,8,7,-1,False,0.5536091648,False,3,7,170,280,2567.3928094174,3699,How many red marbles did your opponent report drawing?,-1,-1,-1,True,14068,TRUE,human,computer
sona-21958,trial,74,bullshitDetector,10,0.8,10,8,8,False,-1,True,5,-5,175,275,6313.3723914834,13143,How many red marbles did your opponent report drawing?,-1,-1,-1,False,23309,TRUE,computer,human
sona-21958,trial,75,bullshitter,10,0.8,7,5,-1,False,0.8430161408,True,-5,5,170,280,2382.9782898353,2907,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14463,TRUE,human,computer
sona-21958,trial,76,bullshitDetector,10,0.8,7,7,9,False,-1,False,7,3,177,283,6867.7110377477,1503,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11821,FALSE,computer,human
sona-21958,trial,77,bullshitter,10,0.8,7,7,-1,False,0.5536091648,False,3,7,180,290,2252.7643464503,2487,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9567,FALSE,human,computer
sona-21958,trial,78,bullshitDetector,10,0.8,6,6,9,False,-1,False,6,4,186,294,6823.2337235765,1571,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11624,FALSE,computer,human
sona-21958,trial,79,bullshitter,10,0.8,9,8,-1,False,0.2516192768,False,2,8,188,302,3037.1172270097,2066,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13973,TRUE,human,computer
sona-21958,trial,80,bullshitDetector,10,0.8,9,5,-1,False,0.2516192768,False,5,5,193,307,6078.8541917837,3531,How many red marbles did your opponent report drawing?,-1,-1,-1,True,16727,TRUE,computer,human
